0.15121758891098253,0.03165393571261877
0.29069536107849747,0.057607501779253605
0.5608897267735193,0.11343514944981074
1.0782346341048308,0.21138012841373102
2.0198723565819208,0.3970108676901116
3.9407064611137668,0.7575025322292858
7.464410411103282,1.389495494373136
17.974235060380224,2.8911980633747913
42.177436437474405,5.473155788127186
98.60668306278652,9.728008739571619
188.8593759691559,14.199298685965166
443.1679177890785,21.558496880642494
1047.6235674125205,31.46744052392492
3079.3151398945442,47.401411552625156
7199.134838366756,65.47599720226347
21475.513328780922,97.08866291226656
